StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,definition,BFI_A1,BFI_A2,BFI_A3,BFI_A4,BFI_A5,BFI_A6,BFI_A7,BFI_A8,BFI_A9,BFI_C10,BFI_C11,BFI_C12,BFI_C13,BFI_C14,BFI_C15,BFI_C16,BFI_C17,BFI_C18,BFI_O19,BFI_O20,BFI_O21,BFI_O22,BFI_O23,BFI_O24,BFI_O25,BFI_O26,BFI_O27,BFI_O28,ATT_1_agree_a_little,SSS_1,SSS_2,SSS_3,SSS_4,SSS_5,SSS_6,SSS_7,SSS_8,SSS_9,SSS_10,att_2_2,EASY_1,EASY_2,EASY_3,DEEPCTN_s_1,DEEPCTN_s_2,DEEPCTN_s_3,DEEPCTN_s_4,DEEPCTN_s_5,DEEPCTN_s_6,DEEPCTN_ex_6,DEEPCTN_ex_7,DEEPCTN_ex_8,DEEPCTN_s_7,DEEPCTN_s_8,DEEPCTN_s_9,DEEPCTN_ex_1,DEEPCTN_ex_2,DEEPCTN_ex_3,DEEPCTN_ex_4,DEEPCTN_em_1,DEEPCTN_em_2,DEEPCTN_em_3,DEEPCTN_em_4,DEEPCTN_s_10,DEEPCTN_ex_5,DEEPCTN_m_1,DEEPCTN_m_2,DEEPCTN_m_3,DEEPCTN_m_4,DEEPCTN_m_5,DEEPCTN_m_6,DEEPCTN_em_5,DEEPCTN_em_6,RYFF_1,RYFF_2,RYFF_3,RYFF_4,RYFF_5,RYFF_6,RYFF_7,RYFF_8,RYFF_9,RYFF_10,RYFF_11,RYFF_12,RYFF_13,RYFF_14,RYFF_15,RYFF_16,RYFF_17,RYFF_18,Att_3_stronglydisagree,nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex_orientation_1,sex_orientation_2,sex_orientation_3,sex_orientation_4,sex_orientation_5,sex_orientation_6,sex_orientation_7,sex_orientation_8,sex_orientation_9,sex_orientation_10,sex_orientation_11,sex_orientation_12,sex_orientation_13,sex_orientation_14,sex_orientation_15,sex_orientation_14_TEXT,ethnoracial,ethnoracial_mixed_1,ethnoracial_mixed_2,ethnoracial_mixed_3,ethnoracial_mixed_4,ethnoracial_mixed_5,ethnoracial_mixed_6,ethnoracial_mixed_7,ethnoracial_mixed_8,country_born,country_grew_up,age_move_US,college_year,college_year_9_TEXT,major,SES_peers,SES_family,politics_overall,politics_economic,politics_social,subjective_att,id,time,att_1,att_2,att_3,att_total,openness,openness_z,CTN_overall,CTN_overall_z,CTN_Deep,CTN_Deep_z,CTN_Exp,CTN_Exp_z,CTN_Emo,CTN_Emo_z,CTN_Pres,CTN_Pres_z,SES,politics
2023-05-20T16:25:32Z,2023-05-20 09:39:50,0,72.220.245.64,100,858,1,2023-05-20 09:39:51,R_29aKYBYfXB0h5zO,NA,NA,NA,NA,33.1097,-117.067,anonymous,EN,"quiet, calming, loud, green, beautiful",4,5,5,5,5,5,4,5,5,5,4,4,2,2,5,5,5,5,4,5,2,5,5,5,1,5,5,4,4,2,2,2,2,2,1,1,2,1,1,2,3,3,4,4,2,4,4,7,1,5,7,4,6,5,5,6,7,7,7,7,1,7,2,3,5,3,2,2,4,3,2,6,6,6,5,5,5,3,2,2,6,6,1,6,7,6,1,3,2,5,6,1,1,NA,NA,NA,NA,NA,NA,NA,1,city,2,1,NA,NA,NA,NA,NA,NA,NA,1,city,4,52,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,7,8,4,4,4,1,46205,14.3,1,1,1,3,41,0.9479335773052204,121,0.30242014721994437,34,-0.07016967906993628,48,1.2600308561834968,23,0.6305738706314151,16,-0.8751204330934189,7.5,4
2023-05-20T17:33:24Z,2023-05-20 10:45:23,0,169.228.128.137,100,718,1,2023-05-20 10:45:26,R_0UppuSzRiT1vqwx,NA,NA,NA,NA,32.6917,-117.1151,anonymous,EN,"Nature is the presence of living organisms and their ability to live with one another. Nature can include any living thing like plants, animals, humans, etc. Nature can also include the aroma or sensation that one feels (sunlight, wind, cold, etc.). Nature can also pertain to natural disasters.",3,4,2,4,4,2,5,2,4,4,5,4,2,3,3,4,3,4,3,3,4,3,3,5,2,3,4,3,4,2,2,1,1,1,2,1,2,1,2,2,5,4,4,5,5,3,4,5,4,5,4,5,3,3,2,4,5,5,6,5,6,2,2,2,4,5,5,5,4,4,2,5,3,4,4,4,5,5,3,3,5,5,2,7,6,5,2,5,2,4,3,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA,NA,1,1,1,NA,NA,NA,NA,4,21,No response,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No response,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,4,NA,10,7,7,5,5,6,1,48584,11.966666666666667,1,1,1,3,33,-0.45919728532349186,112,0.007382204669415444,31,-0.3208668052016186,38,0.3258823436762072,18,-0.2055109173515344,25,0.21959255429877297,7,5.333333333333333
2023-05-20T20:40:00Z,2023-05-20 13:53:01,0,128.54.148.116,100,780,1,2023-05-20 13:53:01,R_3fCOdxnzgU5ihIo,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,I would define nature as anything that can exist without the presence of humans. Places of solace typically and are naturally occurring.,4,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,5,4,5,5,2,4,5,4,4,4,5,4,1,2,2,2,2,1,2,1,2,1,2,5,4,2,6,4,5,6,7,5,7,6,7,4,5,2,5,6,5,7,4,3,2,2,4,6,7,7,6,5,2,4,2,2,6,5,3,7,3,6,6,4,6,1,6,6,6,2,5,6,6,6,1,2,NA,1,NA,1,NA,NA,1,NA,NA,5,1,1,1,NA,NA,NA,NA,1,NA,NA,2,18,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixed,NA,1,1,NA,NA,NA,NA,NA,188,NA,NA,1,NA,78,8,9,5,5,4,1,48467,13,1,1,1,3,42,1.1238249351338094,134,0.7285860642373749,41,0.514790281903989,49,1.3534457074342259,13,-1.041595705334484,31,0.9494012125602342,8.5,4.666666666666667
2023-05-20T21:06:16Z,2023-05-20 14:19:03,0,75.25.167.14,100,766,1,2023-05-20 14:19:04,R_RCRvwGudOVvUaSR,NA,NA,NA,NA,32.6065,-117.058,anonymous,EN,"something that is of the natural world, or a description of the way someone is that speaks to who they are",4,5,3,5,5,1,5,2,4,4,3,5,1,3,5,5,4,5,4,5,5,3,3,5,1,5,4,3,4,2,2,1,1,2,2,1,1,2,2,2,5,3,4,7,7,7,7,7,5,7,7,7,5,5,3,6,5,7,7,7,6,4,4,5,5,5,6,6,6,6,7,5,6,6,6,6,5,3,2,2,7,6,1,7,7,7,1,2,1,7,7,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,2,2,NA,1,NA,NA,NA,1,NA,NA,NA,4,24,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,78,7,7,4,4,4,1,46197,12.766666666666667,1,1,1,3,38,0.4202595038194534,165,1.7448278663558634,51,1.3504473690095966,51,1.5402754099356837,27,1.2994417010177748,36,1.5575750944447853,7,4
2023-05-20T21:50:22Z,2023-05-20 15:02:59,0,128.54.155.68,100,756,1,2023-05-20 15:02:59,R_2PBGnBj1vOK5cTP,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,The beautiful landscape and natural entities present on earth.,3,5,1,5,5,4,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5,5,4,4,1,2,1,1,2,2,1,1,2,2,2,4,5,4,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,5,7,7,5,7,3,2,3,6,1,1,1,1,7,1,7,7,7,5,1,3,1,7,6,1,7,7,6,1,5,7,5,7,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,5,19,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,78,5,5,7,4,7,1,42075,12.6,1,1,1,3,46,1.8273903664481657,119,0.23685615998649348,48,1.0997502428779145,31,-0.3280216150788955,27,1.2994417010177748,13,-1.2400247622241496,5,6
2023-05-20T23:47:54Z,2023-05-20 16:57:17,0,128.54.194.222,100,563,1,2023-05-20 16:57:18,R_3egVNSwXqxn5DCa,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,"The environment, anything not man-made in the world",4,2,4,5,1,5,3,5,2,4,2,5,2,5,4,5,5,5,3,5,3,5,4,5,1,4,5,3,4,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,5,1,3,5,7,2,1,3,1,3,6,4,1,2,6,6,7,6,4,2,1,5,6,1,7,1,1,5,7,5,7,4,3,3,5,2,6,6,1,6,7,6,3,3,5,7,7,1,1,1,1,1,1,1,1,1,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,18,Man,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Mixed,1,1,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,29,7,8,5,2,7,1,48751,9.383333333333333,1,1,1,3,38,0.4202595038194534,101,-0.35321972511456434,30,-0.4044325139121793,20,-1.355584978836914,30,1.8010925738075445,21,-0.2669465512088679,7.5,4.666666666666667
2023-05-21T00:21:40Z,2023-05-20 17:50:14,0,76.171.194.216,100,1714,1,2023-05-20 17:50:15,R_2cpTM4bfSA1Uthj,NA,NA,NA,NA,34.0486,-118.1796,anonymous,EN,"Very calming, healing, and beautiful but at the same time it can be dangerous because there is a lot in nature that we don't know about.",4,3,2,2,2,3,3,3,3,3,3,4,3,4,2,4,4,3,3,4,3,4,3,3,5,4,3,4,4,2,2,2,1,1,1,2,2,2,2,2,3,3,3,4,4,4,3,4,6,6,5,4,4,4,4,3,4,4,4,4,4,5,4,2,2,2,4,2,5,4,4,4,4,5,5,5,4,5,3,4,5,5,5,7,5,5,5,5,5,4,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,5,19,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,16,6,4,5,5,5,2,46480,28.566666666666666,1,1,1,3,36,0.06847678816227526,109,-0.09096377618076086,35,0.01339602964062448,32,-0.23460676382816656,21,0.2961399554382353,21,-0.2669465512088679,5,5
2023-05-21T00:18:47Z,2023-05-20 18:11:19,0,137.110.41.144,100,3151,1,2023-05-20 18:11:20,R_1jxZjZFQ1lVaDmF,NA,NA,NA,NA,32.8425,-117.2484,anonymous,EN,"Something that is not artificially processed or an environment that is forest, mountains, rivers, oceans without human interferences",2,4,1,5,4,2,4,3,5,5,4,4,3,4,3,4,4,3,4,5,4,4,3,5,3,5,5,4,4,1,2,1,1,2,2,1,2,1,1,2,5,4,3,6,7,5,6,5,7,4,6,5,6,5,6,5,7,7,6,5,5,4,3,4,7,6,6,7,5,7,7,4,6,5,6,6,4,4,1,4,3,6,4,7,7,6,2,5,1,5,5,7,1,NA,1,NA,NA,NA,NA,NA,1,river,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,22,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,37,37,18,4,NA,78,5,5,5,4,6,2,31656,52.516666666666666,1,1,0,2,42,1.1238249351338094,160,1.5809178982722363,52,1.4340130777201574,47,1.1666160049327678,23,0.6305738706314151,38,1.8008446471986057,5,5
2023-05-21T01:13:13Z,2023-05-20 18:24:35,0,68.101.146.52,100,682,1,2023-05-20 18:24:35,R_1LpdDsbOLFBh3ZP,NA,NA,NA,NA,33.1097,-117.067,anonymous,EN,"The Earth's plants, animals, and land",2,4,1,5,5,2,4,2,4,5,1,5,1,3,5,5,5,3,4,5,3,5,3,4,1,5,2,3,4,2,2,1,1,2,2,1,1,2,2,2,5,5,5,6,4,3,7,7,7,7,4,6,4,3,3,4,6,7,7,3,6,4,4,4,6,4,4,5,4,5,2,6,3,7,5,7,3,3,4,4,7,7,1,7,7,5,1,2,3,7,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,19,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,15,6,6,4,4,4,1,48612,11.366666666666667,1,1,1,3,35,-0.10741456966631378,132,0.6630220770039241,41,0.514790281903989,47,1.1666160049327678,20,0.1289229978416454,24,0.09795777792186276,6,4
2023-05-21T03:09:25Z,2023-05-20 20:44:21,0,70.95.162.111,100,2096,1,2023-05-20 20:44:22,R_2fVNL6PsnhaKgH7,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,"anything that isn't man-made that is part of the earth, anything naturally on earth prior to human consumption and creation",4,3,1,5,4,1,4,4,5,4,4,4,2,4,4,2,4,4,2,4,1,2,1,5,2,2,4,3,4,2,2,1,1,2,2,2,1,1,2,2,4,4,4,2,2,1,3,1,2,1,1,1,1,1,2,1,4,3,5,4,4,1,1,1,1,1,3,3,1,2,3,3,1,6,5,1,6,7,5,1,6,5,1,7,6,5,2,5,2,3,3,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,20,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,9,4,6,5,4,6,1,35755,34.93333333333333,1,1,1,3,26,-1.6904367901236153,56,-1.8284094378672089,15,-1.6579181445705908,17,-1.635829532589101,11,-1.3760296205276639,13,-1.2400247622241496,5,5
2023-05-21T05:08:27Z,2023-05-20 22:13:27,0,97.130.201.18,100,299,1,2023-05-20 22:13:27,R_3MbVdDJyhqqVt93,NA,NA,NA,NA,33.8351,-117.8652,anonymous,EN,"the natural environment around us, all the living organisms that exist on earth. how the earth would be without man-made inventions.
",3,4,3,4,4,2,4,2,4,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,2,3,4,3,4,2,2,1,1,1,2,1,2,1,2,2,4,4,3,2,2,2,4,5,5,4,3,2,4,4,3,3,3,4,3,5,4,4,2,3,2,2,2,4,2,2,2,3,1,5,5,5,3,3,3,3,5,5,2,5,3,6,3,3,2,5,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,20,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,98,7,8,4,4,4,1,38460,4.983333333333333,1,1,1,3,36,0.06847678816227526,83,-0.9432956102156221,29,-0.4879982226227401,24,-0.9819255738339983,16,-0.5399448325447143,14,-1.1183899858472395,7.5,4
2023-05-21T05:00:15Z,2023-05-20 22:54:18,0,76.33.215.129,100,3242,1,2023-05-20 22:54:19,R_1f2hdf84BWMvGQt,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,"Gentic, not able to change base on the environment",2,4,3,4,4,2,5,2,4,3,4,4,3,4,4,4,3,3,4,4,3,3,3,4,2,3,3,4,4,1,1,1,1,2,1,1,1,2,1,2,4,4,4,5,6,5,3,6,5,6,5,5,6,6,6,6,5,6,6,5,4,4,6,5,6,6,6,6,6,6,6,6,6,5,5,4,3,3,3,4,6,5,4,5,6,5,4,4,2,5,5,1,2,NA,1,NA,NA,1,1,1,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,NA,NA,2,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,37,37,13,3,NA,13,7,7,4,4,4,1,37875,54.03333333333333,1,1,1,3,33,-0.45919728532349186,153,1.3514439429551581,47,1.0161845341673537,45,0.9797863024313099,25,0.9650077858245949,36,1.5575750944447853,7,4
2023-05-21T06:11:17Z,2023-05-20 23:28:18,0,23.113.30.93,100,1020,1,2023-05-20 23:28:18,R_1GDnBrZvkx6bGZ2,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,"plants, animals, landscape (anything that is not man-made),  but also genes and what makes us who we are",4,5,2,5,5,2,5,1,4,5,2,5,2,4,5,2,4,5,4,5,5,5,4,5,2,5,4,5,4,1,2,1,1,1,1,1,2,1,1,2,2,4,3,3,6,6,3,7,2,7,5,7,2,3,4,6,3,7,5,4,3,5,1,3,5,4,2,7,3,5,5,5,5,6,5,3,7,5,5,3,3,5,1,7,7,7,2,5,3,5,6,1,2,1,1,NA,NA,1,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,21,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,77,7,7,5,6,5,1,37182,17,1,1,1,3,44,1.4756076507909877,121,0.30242014721994437,32,-0.23730109649105782,45,0.9797863024313099,18,-0.2055109173515344,26,0.34122733067568317,7,5.333333333333333
2023-05-21T06:50:11Z,2023-05-21 00:00:15,0,128.54.196.234,100,603,1,2023-05-21 00:00:15,R_2WukVASg91JGxEl,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,"Nature is the collective being of everything around us living and nonliving. I feel like it doesn't apply to manmade structures like buildings, though it is possible for the 2 to coexist in a space.",3,5,2,4,4,4,4,2,4,4,4,5,4,4,2,4,2,4,4,4,4,4,2,5,1,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,3,2,1,2,2,3,2,2,1,1,2,2,4,5,4,2,2,4,4,5,2,3,2,3,2,2,3,3,2,1,3,2,5,2,3,6,6,5,2,2,5,2,6,6,5,3,5,6,3,5,7,2,1,1,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,19,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Mixed,1,1,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,38,4,8,5,5,6,1,48307,10.05,1,1,0,2,36,0.06847678816227526,71,-1.3366795336163273,23,-0.9893924748861047,19,-1.448999830087643,16,-0.5399448325447143,13,-1.2400247622241496,6,5.333333333333333
2023-05-21T08:10:06Z,2023-05-21 01:35:24,0,68.252.124.7,100,1518,1,2023-05-21 01:35:25,R_21bqpU2Qb9FH1ek,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,"Nature is an entity that is not directly touched by humans. It's something we can't control and that changes and evolves on its own. It often affects our lifestyle, and as a population we often affect its livelihood as well.",4,4,1,4,1,2,2,2,5,4,4,2,5,4,2,2,4,5,4,4,5,4,2,4,5,4,4,2,4,2,1,2,1,2,2,2,2,2,2,2,3,1,2,1,1,1,2,1,2,6,5,1,2,2,1,3,2,3,5,5,2,6,2,2,5,2,1,1,2,1,1,6,1,2,4,3,6,6,4,6,2,3,1,6,6,3,3,6,5,5,5,1,2,NA,1,NA,NA,1,1,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,20,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,3,3,5,4,5,5,1,43155,25.3,1,1,1,3,38,0.4202595038194534,68,-1.4350255144665036,14,-1.7414838532811516,30,-0.42143646632962445,16,-0.5399448325447143,8,-1.8481986441087006,4,4.666666666666667
2023-05-21T22:16:58Z,2023-05-21 15:45:38,0,128.54.189.196,100,1720,1,2023-05-21 15:45:39,R_1oF0hfRqBjhdKgY,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,I would describe nature as our outdoor environment. I would also define it as someone's way of being considering what they've inherited from their parents.,1,4,1,5,5,2,5,2,5,4,3,5,3,4,4,4,4,5,3,3,3,5,3,4,1,3,2,4,4,2,1,2,2,1,1,2,2,1,1,2,4,3,4,1,2,1,5,5,2,4,1,1,2,1,2,3,2,2,4,6,2,5,1,3,1,4,3,2,2,2,3,3,4,6,4,4,5,3,3,4,4,4,4,6,5,6,2,4,3,3,3,1,1,1,1,NA,1,NA,1,1,NA,NA,4,1,1,1,NA,1,NA,1,1,NA,NA,2,19,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,1,NA,18,2,4,5,4,5,1,47442,28.666666666666668,1,1,1,3,31,-0.8109800009806699,71,-1.3366795336163273,19,-1.3236553097283477,18,-1.5424146813383721,18,-0.2055109173515344,16,-0.8751204330934189,3,4.666666666666667
2023-05-21T22:48:34Z,2023-05-21 16:00:07,0,24.25.215.200,100,692,1,2023-05-21 16:00:07,R_ePNbgiToy1Xubdf,NA,NA,NA,NA,33.1639,-117.3003,anonymous,EN,Nature is the natural features of the world around us. It is what was here before humans were and continues to thrive without human interference. It includes all functioning members of our ecosystems.,2,5,1,5,4,1,5,1,5,5,1,5,1,2,5,4,5,4,4,5,4,5,4,5,2,4,5,4,4,2,2,2,1,1,1,1,1,2,2,2,3,4,4,5,4,4,6,7,4,7,6,7,6,4,6,7,6,6,6,7,5,6,7,4,5,5,5,6,5,5,6,6,5,6,6,6,3,2,2,3,6,6,1,6,7,6,1,5,1,6,6,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,19,Woman,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,78,7,7,6,6,7,1,42208,11.533333333333333,1,1,1,3,42,1.1238249351338094,155,1.4170079301886092,43,0.6819216993251106,50,1.4468605586849548,30,1.8010925738075445,32,1.0710359889371446,7,6.333333333333333
2023-05-21T22:45:24Z,2023-05-21 16:10:36,0,69.196.33.120,100,1512,1,2023-05-21 16:10:38,R_XXmKyBWNMWIln7r,NA,NA,NA,NA,32.7097,-117.1228,anonymous,EN,Anything organically created by the planet,5,4,3,4,4,2,5,4,4,4,3,4,3,3,3,4,3,4,3,4,4,4,2,3,3,4,2,1,4,1,1,2,1,2,2,1,2,1,2,2,2,2,2,3,3,2,3,4,2,3,2,2,1,4,1,3,2,2,3,2,4,2,2,3,2,3,2,5,2,1,1,4,3,3,5,3,5,4,5,2,5,5,1,6,6,5,2,3,4,4,4,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,19,Man,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,15,8,6,4,2,6,1,42207,25.2,1,1,1,3,30,-0.986871358809259,68,-1.4350255144665036,22,-1.0729581835966655,19,-1.448999830087643,13,-1.041595705334484,14,-1.1183899858472395,7,4
2023-05-21T23:13:41Z,2023-05-21 16:27:49,0,99.129.202.183,100,848,1,2023-05-21 16:27:50,R_plLabTGjKvSPphn,NA,NA,NA,NA,32.7203,-117.1552,anonymous,EN,Nature is the environment in the physical world outside,2,4,1,5,5,1,5,1,5,2,4,4,4,4,4,4,5,5,1,5,5,2,2,5,1,2,2,1,4,1,2,1,1,2,2,1,1,2,2,2,4,3,2,2,3,1,3,5,2,5,4,3,2,2,1,2,5,6,7,5,6,6,1,1,1,6,3,7,2,2,2,6,4,7,5,2,6,7,5,3,1,2,2,6,6,7,6,6,2,5,3,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,20,Woman,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,2,NA,15,6,3,6,6,6,1,43497,14.133333333333333,1,1,1,3,26,-1.6904367901236153,94,-0.5826936804316424,17,-1.4907867271494692,33,-0.1411919125774376,22,0.46335691303482524,22,-0.14531177483195767,4.5,6
2023-05-21T23:48:29Z,2023-05-21 16:57:12,0,107.77.228.131,100,522,1,2023-05-21 16:57:12,R_3ewtXDSAqwyBh5o,NA,NA,NA,NA,34.0544,-118.244,anonymous,EN,things that grow from the earth and can grow without human intervention,4,3,2,2,3,4,4,3,5,4,3,4,3,3,3,4,4,4,5,5,3,5,5,2,2,5,4,2,4,2,2,1,2,2,1,1,1,1,1,2,1,2,3,2,1,1,6,4,3,5,4,3,1,1,1,4,6,7,7,7,7,7,3,1,7,3,5,2,5,2,7,7,7,3,5,5,4,3,4,4,5,5,2,6,6,5,3,5,4,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,1,marshes and other things in la jolla,2,21,Woman,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,NA,NA,NA,188,NA,NA,3,NA,15,6,6,6,6,7,1,39941,8.7,1,1,1,3,38,0.4202595038194534,115,0.10572818551959175,17,-1.4907867271494692,43,0.792956599929852,31,1.9683095314041343,24,0.09795777792186276,6,6.333333333333333
2023-05-22T00:23:40Z,2023-05-21 17:40:01,0,128.54.161.117,100,981,1,2023-05-21 17:40:02,R_aVPPk5dEnBoBwPL,NA,NA,NA,NA,32.8509,-117.2722,anonymous,EN,"Everything that we see grow and live outside naturally such as plants and animals. This also includes non man made physical items such as rocks, water, and air.",4,1,3,4,4,2,4,4,4,4,2,5,2,4,5,4,4,5,4,5,4,4,3,3,2,4,4,1,4,1,2,1,1,1,2,1,1,1,2,2,4,3,4,4,3,6,6,3,5,5,2,4,4,4,6,5,3,3,4,5,6,6,3,2,3,5,5,5,2,3,6,6,3,6,4,4,6,5,2,6,5,2,1,7,6,6,5,7,3,6,6,7,3,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,2,19,Man,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Eastern,NA,NA,NA,NA,NA,NA,NA,NA,9,188,10,1,NA,78,7,7,6,6,6,1,46140,16.35,1,1,0,2,34,-0.28330592749490285,118,0.20407416636976805,40,0.43122457319342833,29,-0.5148513175803534,23,0.6305738706314151,26,0.34122733067568317,7,6
